transaction_id,company_id,employee_id,merchant_id,transaction_timestamp,amount,transaction_status,decline_reason,is_international,merchant_country,is_fraud,fraud_type
36382,64,1853,5,2026-05-08 19:28:13.672950,6000.0,approved,,True,GB,1,large_amount
36383,66,2000,164,2025-10-09 05:44:13.672950,66.56,approved,,False,US,0,none
36384,72,1017,300,2026-02-07 07:16:13.672950,222.08,approved,,False,US,0,none
36385,78,384,122,2026-03-27 20:08:13.672950,239.17,approved,,False,US,0,none
36386,13,1066,139,2025-07-19 12:39:13.672950,72.4,approved,,False,US,0,none
36387,48,285,149,2025-10-11 20:13:13.672950,10.58,approved,,False,US,0,none
36388,69,980,35,2026-04-14 02:40:13.672950,492.13,approved,,False,US,0,none
36389,76,988,291,2026-01-31 01:37:13.672950,90.22,approved,,False,US,0,none
36390,19,1947,35,2026-01-17 08:56:13.672950,80.03,approved,,False,US,0,none
36391,20,300,167,2026-06-02 19:33:13.672950,131.26,approved,,True,CA,0,none
36392,62,901,289,2025-12-16 03:40:13.672950,127.42,approved,,False,US,0,none
36393,7,1460,77,2026-03-29 05:20:13.672950,72.39,declined,merchant_blocked,False,US,0,none
36394,62,1393,232,2025-12-09 02:48:13.672950,24.33,approved,,True,CA,0,none
36395,18,874,248,2026-01-24 17:44:13.672950,70.91,approved,,False,US,0,none
36396,30,486,294,2025-09-14 03:28:13.672950,30.62,approved,,False,US,0,none
36397,54,1973,42,2026-01-27 20:54:13.672950,57.15,approved,,False,US,0,none
36398,40,436,173,2026-01-02 06:20:13.672950,46.95,approved,,False,US,0,none
36399,70,806,30,2025-08-28 22:28:13.672950,31.0,approved,,False,US,0,none
36400,17,1452,163,2025-07-28 22:27:13.672950,202.3,approved,,False,US,0,none
36401,54,181,28,2025-12-11 14:29:13.672950,265.75,approved,,False,US,0,none
36402,6,883,173,2025-11-19 06:15:13.672950,39.11,approved,,False,US,0,none
36403,92,1922,154,2025-12-27 03:58:13.672950,83.61,approved,,False,US,0,none
36404,34,877,226,2025-10-04 16:32:13.672950,52.67,approved,,False,US,0,none
36405,23,694,125,2026-05-16 14:16:13.672950,17.22,approved,,False,US,0,none
36406,47,340,157,2026-05-13 12:19:13.672950,42.59,approved,,True,CA,0,none
36407,86,491,194,2026-06-12 21:13:13.672950,33.48,approved,,False,US,0,none
36408,49,495,263,2025-08-11 23:30:13.672950,45.26,approved,,False,US,0,none
36409,36,1997,75,2026-05-11 18:21:13.672950,79.57,approved,,True,DE,0,none
36410,47,730,123,2026-05-09 22:17:13.672950,69.21,approved,,False,US,0,none
36411,20,1187,80,2026-06-25 18:25:13.672950,5.44,approved,,False,US,0,none
36412,47,1582,134,2026-01-09 18:19:13.672950,72.24,approved,,False,US,0,none
36413,7,456,259,2026-06-14 08:46:13.672950,15.13,approved,,False,US,0,none
36414,92,1116,93,2026-06-22 15:35:13.672950,107.6,approved,,False,US,0,none
36415,96,105,117,2025-10-13 11:05:13.672950,113.63,declined,merchant_blocked,False,US,0,none
36416,54,719,168,2025-08-13 07:01:13.672950,2.23,approved,,True,CA,0,none
36417,44,439,17,2025-09-15 16:21:13.672950,95.43,approved,,False,US,0,none
36418,30,1522,230,2025-09-02 11:41:13.672950,310.69,approved,,False,US,0,none
36419,12,1352,11,2025-08-20 09:53:13.672950,40.04,approved,,False,US,0,none
36420,29,651,61,2026-02-06 15:06:13.672950,70.85,approved,,False,US,0,none
36421,4,1565,245,2025-07-07 17:39:13.672950,54.7,approved,,True,DE,0,none
36422,69,509,70,2025-12-21 10:24:13.672950,218.5,approved,,False,US,0,none
36423,24,251,241,2026-01-04 21:30:13.672950,56.43,approved,,False,US,0,none
36424,2,965,194,2026-01-02 09:41:13.672950,68.82,approved,,False,US,0,none
36425,78,1215,169,2026-06-12 14:30:13.672950,13.3,approved,,False,US,0,none
36426,32,47,232,2025-11-09 21:28:13.672950,41.57,approved,,True,CA,0,none
36427,40,879,94,2026-04-19 17:21:13.672950,76.29,approved,,False,US,0,none
36428,7,1275,132,2025-07-19 14:38:13.672950,18.6,approved,,False,US,0,none
36429,39,1018,7,2025-09-06 11:06:13.672950,259.27,approved,,True,JP,0,none
36430,43,775,82,2026-05-28 02:05:13.672950,6000.0,approved,,False,US,1,large_amount
36431,26,885,136,2026-06-12 23:14:13.672950,94.34,approved,,False,US,0,none
36432,75,64,79,2026-06-17 23:52:13.672950,13.72,approved,,False,US,0,none
36433,88,1874,10,2026-03-15 09:57:13.672950,4.95,declined,insufficient_funds,False,US,0,none
36434,22,320,110,2025-12-15 01:05:13.672950,76.64,declined,merchant_blocked,False,US,0,none
36435,39,860,251,2025-11-20 19:08:13.672950,89.75,approved,,False,US,0,none
36436,95,780,194,2026-01-28 07:52:13.672950,185.31,declined,card_expired,False,US,0,none
36437,59,1548,106,2025-10-18 08:35:13.672950,129.27,approved,,True,CA,0,none
36438,9,1316,207,2025-10-11 15:31:13.672950,119.12,approved,,False,US,0,none
36439,79,29,150,2026-02-27 21:53:13.672950,60.83,approved,,False,US,0,none
36440,7,1675,226,2025-12-07 19:16:13.672950,28.65,approved,,False,US,0,none
36441,74,437,260,2025-12-18 04:01:13.672950,113.31,approved,,False,US,0,none
36442,20,1990,89,2025-10-09 00:58:13.672950,58.31,approved,,False,US,0,none
36443,59,1621,69,2025-10-12 03:26:13.672950,21.76,approved,,False,US,0,none
36444,67,1610,183,2026-01-14 14:54:13.672950,53.1,approved,,False,US,0,none
36445,56,763,47,2025-10-07 22:21:13.672950,41.66,approved,,False,US,0,none
36446,75,736,283,2026-03-25 19:42:13.672950,25.05,declined,card_expired,False,US,0,none
36447,52,1071,146,2026-06-30 06:33:13.672950,105.1,approved,,False,US,0,none
36448,89,1441,121,2026-06-18 21:06:13.672950,154.16,approved,,True,GB,0,none
36449,40,1617,67,2026-05-31 00:48:13.672950,31.89,approved,,False,US,0,none
36450,93,451,2,2025-11-15 18:00:13.672950,194.94,approved,,False,US,0,none
36451,90,633,245,2026-06-03 15:46:13.672950,172.95,declined,merchant_blocked,True,DE,0,none
36452,5,1579,101,2026-06-03 19:15:13.672950,67.09,approved,,False,US,0,none
36453,10,1682,141,2026-01-06 07:15:13.672950,219.56,approved,,True,GB,0,none
36454,47,1098,168,2026-03-27 07:09:13.672950,187.68,approved,,True,CA,0,none
36455,29,1077,12,2026-05-27 07:29:13.672950,97.74,approved,,False,US,0,none
36456,97,233,43,2026-03-10 12:35:13.672950,25.58,approved,,False,US,0,none
36457,60,1831,72,2025-08-10 11:56:13.672950,243.17,approved,,False,US,0,none
36458,22,1899,4,2025-11-03 15:51:13.672950,126.67,approved,,True,JP,0,none
36459,61,200,165,2025-09-22 06:39:13.672950,229.66,approved,,True,DE,0,none
36460,89,674,164,2026-03-14 07:26:13.672950,182.7,approved,,False,US,0,none
36461,37,549,32,2025-11-19 13:38:13.672950,122.55,approved,,False,US,0,none
36462,68,937,185,2025-09-12 12:11:13.672950,138.43,approved,,False,US,0,none
36463,56,97,140,2025-09-17 07:03:13.672950,30.82,approved,,False,US,0,none
36464,59,49,287,2026-01-27 22:39:13.672950,379.18,approved,,False,US,0,none
36465,70,896,168,2026-02-16 15:10:13.672950,46.24,approved,,True,CA,0,none
36466,42,522,63,2026-05-17 04:07:13.672950,31.23,approved,,True,GB,0,none
36467,94,40,221,2025-07-31 23:46:13.672950,41.75,approved,,False,US,0,none
36468,6,914,240,2025-12-19 02:42:13.672950,44.87,approved,,False,US,0,none
36469,63,1177,296,2026-04-08 04:53:13.672950,273.21,approved,,False,US,0,none
36470,90,1130,219,2025-11-21 16:22:13.672950,62.71,approved,,False,US,0,none
36471,65,553,241,2025-12-21 07:27:13.672950,79.67,approved,,False,US,0,none
36472,59,676,295,2026-04-21 03:31:13.672950,18.28,approved,,False,US,0,none
36473,34,770,210,2026-06-27 19:57:13.672950,11.67,approved,,False,US,0,none
36474,7,211,172,2026-02-08 10:03:13.672950,180.0,approved,,False,US,0,none
36475,29,1226,20,2025-11-12 00:40:13.672950,5.93,approved,,False,US,0,none
36476,67,433,96,2025-07-18 03:10:13.672950,107.16,approved,,False,US,0,none
36477,77,707,27,2026-01-30 09:51:13.672950,47.23,approved,,True,GB,0,none
36478,54,565,294,2026-06-08 02:57:13.672950,16.8,declined,insufficient_funds,False,US,0,none
36479,33,147,76,2026-03-04 19:23:13.672950,464.56,approved,,False,US,0,none
36480,25,1523,267,2026-01-02 04:10:13.672950,38.32,approved,,False,US,0,none
36481,33,282,164,2026-03-31 22:54:13.672950,168.95,approved,,False,US,0,none
36482,100,1334,231,2026-02-18 03:12:13.672950,39.0,approved,,False,US,0,none
36483,79,755,190,2026-05-28 03:59:13.672950,29.75,approved,,False,US,0,none
36484,8,1075,272,2026-06-17 08:36:13.672950,106.03,declined,insufficient_funds,True,GB,0,none
36485,49,495,42,2025-08-16 09:04:13.672950,42.3,approved,,False,US,0,none
36486,19,409,233,2026-04-11 17:46:13.672950,216.06,approved,,True,JP,0,none
36487,40,1650,13,2025-12-31 14:43:13.672950,45.05,approved,,False,US,0,none
36488,32,273,36,2025-11-12 23:36:13.672950,52.67,approved,,False,US,0,none
36489,58,458,75,2026-03-11 10:33:13.672950,59.66,approved,,True,DE,0,none
36490,53,1144,139,2025-12-29 08:38:13.672950,62.97,approved,,False,US,0,none
36491,96,1725,124,2025-10-09 20:44:13.672950,24.6,declined,merchant_blocked,False,US,0,none
36492,13,46,250,2025-08-15 08:29:13.672950,1200.0,approved,,True,DE,1,international_purchase
36493,85,1267,157,2025-10-23 23:58:13.672950,10.74,approved,,True,CA,0,none
36494,32,311,19,2026-02-22 14:50:13.672950,29.29,approved,,False,US,0,none
36495,31,562,125,2026-02-17 16:56:13.672950,408.86,approved,,False,US,0,none
36496,97,331,209,2026-04-29 04:55:13.672950,261.32,approved,,False,US,0,none
36497,88,11,127,2025-09-03 18:06:13.672950,72.24,approved,,True,CA,0,none
36498,3,908,100,2026-05-08 05:21:13.672950,37.34,approved,,False,US,0,none
36499,32,1448,252,2026-06-16 22:03:13.672950,185.04,approved,,False,US,0,none
36500,56,1072,235,2026-02-02 15:37:13.672950,13.25,approved,,False,US,0,none
36501,17,1401,204,2026-05-02 06:26:13.672950,34.41,approved,,False,US,0,none
36502,62,1592,298,2026-05-26 17:34:13.672950,80.97,approved,,False,US,0,none
36503,48,8,60,2026-05-31 22:32:13.672950,40.15,approved,,False,US,0,none
36504,78,984,256,2025-08-25 07:31:13.672950,61.5,approved,,False,US,0,none
36505,61,1550,56,2026-05-19 00:33:13.672950,82.31,approved,,False,US,0,none
36506,11,1751,259,2025-12-10 08:33:13.672950,110.98,approved,,False,US,0,none
36507,98,1394,167,2026-05-04 06:36:13.672950,88.28,approved,,True,CA,0,none
36508,59,1464,43,2025-09-01 17:26:13.672950,31.98,approved,,False,US,0,none
36509,27,1781,137,2025-12-17 07:54:13.672950,11.2,approved,,False,US,0,none
36510,39,566,274,2026-02-28 16:30:13.672950,149.68,approved,,False,US,0,none
36511,18,1508,250,2026-02-03 04:59:13.672950,63.54,approved,,False,US,0,none
36512,32,273,21,2026-03-02 11:31:13.672950,176.18,approved,,False,US,0,none
36513,20,941,154,2025-10-12 23:16:13.672950,73.49,approved,,False,US,0,none
36514,62,901,23,2025-08-22 16:31:13.672950,27.7,approved,,False,US,0,none
36515,59,131,269,2025-09-28 04:28:13.672950,57.67,approved,,False,US,0,none
36516,88,1545,181,2026-03-07 18:52:13.672950,34.22,approved,,False,US,0,none
36517,54,724,246,2026-05-21 17:22:13.672950,94.81,approved,,False,US,0,none
36518,8,634,293,2025-11-09 12:44:13.672950,48.55,approved,,False,US,0,none
36519,70,114,184,2025-12-20 20:20:13.672950,39.96,approved,,False,US,0,none
36520,18,532,140,2026-03-05 12:12:13.672950,406.48,declined,suspected_fraud,False,US,0,none
36521,25,1523,3,2025-08-13 05:36:13.672950,43.1,declined,merchant_blocked,True,DE,0,none
36522,64,1363,142,2025-09-08 05:57:13.672950,97.91,approved,,True,DE,0,none
36523,15,1045,163,2026-01-27 01:51:13.672950,243.87,declined,merchant_blocked,False,US,0,none
36524,76,1744,232,2026-06-07 00:49:13.672950,51.52,approved,,True,CA,0,none
36525,77,33,158,2025-12-09 06:35:13.672950,54.52,declined,card_expired,True,GB,0,none
36526,80,133,71,2026-07-01 13:49:13.672950,12.35,approved,,False,US,0,none
36527,79,920,194,2026-06-26 13:00:13.672950,283.89,approved,,False,US,0,none
36528,68,1727,26,2026-05-10 06:52:13.672950,149.08,approved,,True,DE,0,none
36529,38,975,174,2025-10-14 20:13:13.672950,396.66,approved,,False,US,0,none
36530,14,26,186,2026-04-24 15:16:13.672950,79.76,approved,,False,US,0,none
36531,36,1388,113,2025-11-26 20:25:13.672950,130.63,approved,,False,US,0,none
36532,80,601,240,2026-04-08 15:34:13.672950,111.07,approved,,False,US,0,none
36533,92,1116,202,2026-03-20 17:18:13.672950,87.45,approved,,False,US,0,none
36534,27,545,228,2026-02-04 06:54:13.672950,115.04,approved,,False,US,0,none
36535,46,1262,142,2026-06-30 22:43:13.672950,51.44,approved,,True,DE,0,none
36536,65,18,138,2026-06-10 01:10:13.672950,24.44,approved,,False,US,0,none
36537,38,1298,104,2025-09-07 03:55:13.672950,41.33,approved,,False,US,0,none
36538,5,934,119,2026-06-20 04:31:13.672950,24.99,approved,,False,US,0,none
36539,26,289,277,2025-10-26 12:55:13.672950,18.82,approved,,False,US,0,none
36540,29,1051,197,2025-10-13 00:38:13.672950,125.59,approved,,False,US,0,none
36541,27,817,265,2025-07-21 10:00:13.672950,5.5,approved,,False,US,0,none
36542,14,1458,137,2025-08-07 15:37:13.672950,54.78,declined,card_expired,False,US,0,none
36543,3,1935,120,2025-10-04 10:03:13.672950,75.07,approved,,False,US,0,none
36544,19,108,69,2025-07-23 12:58:13.672950,201.98,approved,,False,US,0,none
36545,15,973,62,2025-07-28 13:51:13.672950,47.97,approved,,False,US,0,none
36546,38,948,144,2025-09-15 13:17:13.672950,228.75,approved,,False,US,0,none
36547,38,738,226,2026-01-08 16:22:13.672950,129.71,approved,,False,US,0,none
36548,49,324,121,2025-11-13 03:55:13.672950,86.74,approved,,True,GB,0,none
36549,17,867,4,2026-04-29 13:37:13.672950,81.17,approved,,True,JP,0,none
36550,63,1555,119,2026-05-05 16:43:13.672950,21.19,approved,,False,US,0,none
36551,66,735,101,2025-08-17 15:19:13.672950,3198.83,approved,,True,CA,1,international_purchase
36552,32,793,232,2026-04-20 07:53:13.672950,306.75,approved,,True,CA,0,none
36553,46,1128,172,2025-11-16 07:03:13.672950,273.84,approved,,False,US,0,none
36554,33,1868,206,2026-02-24 10:36:13.672950,85.33,approved,,False,US,0,none
36555,45,1356,219,2025-09-07 02:22:13.672950,79.13,approved,,False,US,0,none
36556,56,1386,113,2026-02-25 22:51:13.672950,41.95,approved,,False,US,0,none
36557,25,1945,248,2026-06-27 06:57:13.672950,97.17,approved,,False,US,0,none
36558,26,289,162,2026-02-27 01:58:13.672950,20.23,approved,,False,US,0,none
36559,95,1468,260,2026-03-11 08:08:13.672950,176.8,declined,card_expired,False,US,0,none
36560,10,1061,234,2025-09-23 00:38:13.672950,25.51,approved,,False,US,0,none
36561,21,1372,58,2026-01-07 02:33:13.672950,114.84,approved,,False,US,0,none
36562,33,892,150,2025-08-06 17:48:13.672950,469.78,approved,,False,US,0,none
36563,75,1780,19,2026-04-22 02:17:13.672950,192.68,approved,,False,US,0,none
36564,43,43,218,2026-05-26 21:03:13.672950,180.99,declined,card_expired,False,US,0,none
36565,41,1150,20,2025-09-16 02:10:13.672950,110.79,approved,,False,US,0,none
36566,23,9,244,2025-07-16 19:49:13.672950,123.69,approved,,False,US,0,none
36567,61,1550,14,2025-07-12 09:15:13.672950,10.64,approved,,True,CA,0,none
36568,75,1155,276,2025-07-07 18:08:13.672950,78.52,approved,,False,US,0,none
36569,91,1349,239,2026-01-15 16:57:13.672950,111.69,approved,,False,US,0,none
36570,75,184,31,2026-03-20 16:34:13.672950,5.93,declined,merchant_blocked,False,US,0,none
36571,24,1306,100,2026-06-23 20:53:13.672950,76.48,approved,,False,US,0,none
36572,21,895,46,2025-11-17 03:49:13.672950,67.47,approved,,False,US,0,none
36573,29,1077,41,2026-01-21 08:01:13.672950,225.99,approved,,False,US,0,none
36574,3,1577,95,2025-10-28 16:02:13.672950,40.26,declined,suspected_fraud,True,GB,0,none
36575,88,1874,82,2025-11-10 16:19:13.672950,26.23,approved,,False,US,0,none
36576,25,870,109,2026-06-23 21:18:13.672950,49.75,approved,,False,US,0,none
36577,76,533,159,2026-02-04 23:18:13.672950,104.11,approved,,False,US,0,none
36578,17,1401,47,2026-04-19 13:48:13.672950,175.42,approved,,False,US,0,none
36579,25,1319,18,2026-05-11 00:40:13.672950,55.37,approved,,True,CA,0,none
36580,83,1232,202,2026-03-18 03:59:13.672950,22.93,approved,,False,US,0,none
36581,14,1000,263,2025-10-08 04:39:13.672950,133.02,approved,,False,US,0,none
36582,30,663,38,2026-02-08 04:26:13.672950,21.39,declined,merchant_blocked,False,US,0,none
36583,55,1501,173,2025-11-28 01:39:13.672950,10.36,approved,,False,US,0,none
36584,49,1994,28,2025-08-08 07:01:13.672950,48.06,approved,,False,US,0,none
36585,33,954,18,2026-03-15 01:54:13.672950,161.84,approved,,True,CA,0,none
36586,1,69,9,2025-09-28 07:59:13.672950,75.46,approved,,True,DE,0,none
36587,89,1867,16,2026-06-04 03:07:13.672950,105.42,approved,,False,US,0,none
36588,100,1949,40,2025-10-05 03:03:13.672950,61.35,approved,,False,US,0,none
36589,77,1854,101,2026-06-10 00:52:13.672950,142.22,approved,,False,US,0,none
36590,9,1461,94,2025-10-27 16:39:13.672950,318.21,approved,,False,US,0,none
36591,65,301,58,2026-03-05 06:57:13.672950,29.86,approved,,False,US,0,none
36592,27,27,197,2025-08-22 04:20:13.672950,96.7,approved,,False,US,0,none
36593,77,1652,106,2025-11-14 17:15:13.672950,47.24,approved,,True,CA,0,none
36594,26,930,275,2025-12-11 17:39:13.672950,17.6,approved,,False,US,0,none
36595,35,654,206,2026-01-09 01:03:13.672950,29.7,declined,suspected_fraud,False,US,0,none
36596,65,553,27,2025-12-03 09:10:13.672950,56.91,approved,,True,GB,0,none
36597,97,106,286,2025-12-24 17:59:13.672950,102.41,approved,,False,US,0,none
36598,62,586,45,2026-03-02 03:05:13.672950,234.8,declined,insufficient_funds,False,US,0,none
36599,67,572,36,2025-12-22 13:32:13.672950,204.1,approved,,False,US,0,none
36600,90,810,38,2026-05-17 04:53:13.672950,74.3,declined,card_expired,False,US,0,none
36601,8,634,239,2026-06-08 23:28:13.672950,21.81,approved,,False,US,0,none
36602,61,1971,74,2026-04-04 07:52:13.672950,164.84,approved,,True,CA,0,none
36603,50,1739,272,2026-05-28 11:21:13.672950,46.22,approved,,True,GB,0,none
36604,39,1035,179,2026-06-24 02:23:13.672950,87.21,approved,,False,US,0,none
36605,51,931,167,2026-07-04 00:50:13.672950,38.47,approved,,True,CA,0,none
36606,25,659,251,2026-05-26 03:06:13.672950,36.68,approved,,False,US,0,none
36607,7,1240,213,2025-12-08 11:34:13.672950,301.96,approved,,False,US,0,none
36608,64,886,220,2026-01-05 03:56:13.672950,201.56,approved,,False,US,0,none
36609,58,321,247,2025-10-09 08:07:13.672950,3.05,approved,,False,US,0,none
36610,29,460,151,2026-04-15 03:38:13.672950,137.89,approved,,True,JP,0,none
36611,85,1981,182,2026-03-07 09:57:13.672950,35.71,approved,,True,CA,0,none
36612,71,1839,141,2026-06-22 16:13:13.672950,174.55,approved,,True,GB,0,none
36613,61,1550,83,2026-02-26 13:52:13.672950,5.77,approved,,False,US,0,none
36614,72,579,152,2025-08-10 15:12:13.672950,44.05,approved,,False,US,0,none
36615,28,1716,104,2025-12-04 05:11:13.672950,63.09,approved,,False,US,0,none
36616,34,877,177,2025-08-26 07:07:13.672950,34.6,approved,,False,US,0,none
36617,88,754,123,2025-07-13 05:23:13.672950,231.62,declined,merchant_blocked,False,US,0,none
36618,42,160,165,2026-02-09 17:55:13.672950,19.65,approved,,True,DE,0,none
36619,36,464,217,2026-05-21 06:28:13.672950,257.49,approved,,False,US,0,none
36620,72,998,282,2025-09-11 17:14:13.672950,183.01,approved,,False,US,0,none
36621,68,1546,236,2026-01-09 14:01:13.672950,24.52,approved,,False,US,0,none
36622,97,1660,259,2025-07-07 08:26:13.672950,66.55,approved,,False,US,0,none
36623,37,1297,105,2026-06-14 02:06:13.672950,190.85,approved,,False,US,0,none
36624,49,241,171,2026-06-19 05:40:13.672950,67.29,approved,,False,US,0,none
36625,26,936,65,2025-08-30 05:44:13.672950,141.28,approved,,True,GB,0,none
36626,40,964,67,2025-11-16 09:12:13.672950,47.8,declined,insufficient_funds,False,US,0,none
36627,23,959,142,2025-07-28 08:23:13.672950,83.74,approved,,True,DE,0,none
36628,31,1679,288,2026-05-03 07:22:13.672950,73.92,approved,,False,US,0,none
36629,44,865,196,2025-09-06 18:12:13.672950,11.0,approved,,False,US,0,none
36630,61,1191,188,2025-08-01 06:29:13.672950,60.54,approved,,False,US,0,none
36631,17,1593,101,2026-06-22 03:20:13.672950,76.77,approved,,False,US,0,none
36632,92,650,155,2026-01-15 00:02:13.672950,161.37,approved,,True,DE,0,none
36633,70,327,133,2026-04-19 18:10:13.672950,49.59,approved,,False,US,0,none
36634,44,865,67,2026-04-18 19:36:13.672950,30.53,approved,,False,US,0,none
36635,87,529,212,2026-05-02 20:18:13.672950,142.29,approved,,False,US,0,none
36636,33,1868,169,2026-07-03 21:52:13.672950,6000.0,approved,,False,US,1,large_amount
36637,37,1297,108,2026-01-21 08:56:13.672950,39.48,approved,,True,GB,0,none
36638,40,879,2,2026-06-17 04:27:13.672950,316.56,approved,,False,US,0,none
36639,40,1400,43,2025-10-24 23:31:13.672950,74.76,approved,,False,US,0,none
36640,41,1936,129,2025-09-10 05:27:13.672950,45.99,approved,,True,CA,0,none
36641,73,1399,176,2026-06-06 04:30:13.672950,36.11,approved,,False,US,0,none
36642,60,334,281,2025-10-01 18:49:13.672950,54.96,approved,,False,US,0,none
36643,97,1027,90,2025-11-07 14:37:13.672950,24.03,approved,,True,GB,0,none
36644,85,1267,252,2026-02-02 15:57:13.672950,71.46,approved,,False,US,0,none
36645,93,1644,95,2025-12-21 06:56:13.672950,32.01,approved,,True,GB,0,none
36646,8,1075,91,2026-03-31 18:28:13.672950,56.3,approved,,False,US,0,none
36647,41,882,205,2025-10-15 00:43:13.750005,1779.78,approved,,True,GB,1,velocity_attack
36648,63,350,56,2026-05-10 18:40:13.672950,269.05,approved,,False,US,0,none
36649,99,174,59,2026-07-06 00:49:13.672950,297.57,approved,,False,US,0,none
36650,68,116,230,2026-01-01 00:08:13.672950,33.32,approved,,False,US,0,none
36651,94,1719,90,2025-08-12 07:54:13.672950,105.64,approved,,True,GB,0,none
36652,1,361,54,2025-12-12 09:02:13.672950,115.33,approved,,False,US,0,none
36653,99,1379,251,2025-10-26 11:50:13.672950,84.04,approved,,False,US,0,none
36654,2,1690,47,2026-03-17 05:10:13.672950,81.61,approved,,False,US,0,none
36655,81,1783,146,2025-11-27 05:34:13.672950,533.87,approved,,False,US,0,none
36656,27,76,209,2026-04-14 07:37:13.672950,44.09,approved,,False,US,0,none
36657,8,1951,46,2026-04-03 06:59:13.672950,24.45,approved,,False,US,0,none
36658,30,756,118,2025-10-19 18:30:13.672950,85.11,approved,,False,US,0,none
36659,82,1105,217,2026-03-27 12:19:13.672950,34.59,approved,,False,US,0,none
36660,97,1253,122,2026-02-28 22:44:13.672950,39.56,declined,merchant_blocked,False,US,0,none
36661,77,72,154,2026-05-27 00:17:13.672950,165.58,approved,,False,US,0,none
36662,62,1427,18,2026-04-09 03:33:13.672950,96.88,approved,,True,CA,0,none
36663,8,1242,193,2026-06-28 03:32:13.672950,35.11,approved,,False,US,0,none
36664,26,452,158,2025-12-04 06:17:13.672950,257.23,approved,,True,GB,0,none
36665,36,911,97,2026-02-24 18:16:13.672950,24.65,approved,,False,US,0,none
36666,22,1779,153,2025-07-14 06:39:13.672950,382.72,approved,,False,US,0,none
36667,89,367,281,2026-06-17 04:08:13.672950,114.63,approved,,False,US,0,none
36668,61,826,35,2025-09-12 18:52:13.672950,48.89,approved,,False,US,0,none
36669,42,1614,107,2025-08-15 22:45:13.672950,115.0,approved,,True,GB,0,none
36670,11,670,270,2026-07-05 03:17:13.672950,20.14,approved,,False,US,0,none
36671,49,1584,163,2025-11-11 16:08:13.672950,128.59,approved,,False,US,0,none
36672,38,1336,34,2025-12-16 17:26:13.672950,267.29,approved,,False,US,0,none
36673,4,1322,7,2026-02-08 06:35:13.672950,46.69,approved,,True,JP,0,none
36674,94,1048,228,2026-06-07 11:45:13.672950,37.05,approved,,False,US,0,none
36675,53,110,188,2026-04-13 16:45:13.672950,93.33,approved,,False,US,0,none
36676,66,52,290,2026-01-17 18:57:13.672950,49.54,approved,,False,US,0,none
36677,37,1963,269,2026-05-04 22:55:13.672950,44.12,approved,,False,US,0,none
36678,81,1314,260,2025-08-28 00:40:13.672950,22.69,approved,,False,US,0,none
36679,95,1468,48,2025-11-17 04:11:13.672950,74.05,approved,,False,US,0,none
36680,24,467,108,2026-04-08 12:09:13.672950,21.23,approved,,True,GB,0,none
36681,60,1283,141,2025-09-08 19:38:13.672950,16.32,approved,,True,GB,0,none
36682,6,1348,215,2026-01-12 04:00:13.672950,108.44,approved,,False,US,0,none
36683,7,1675,33,2025-12-02 14:36:13.672950,25.82,approved,,False,US,0,none
36684,22,1933,23,2026-04-27 10:39:13.672950,52.99,approved,,False,US,0,none
36685,73,818,67,2025-12-25 20:33:13.672950,126.89,approved,,False,US,0,none
36686,46,1362,160,2025-09-22 18:17:13.672950,127.26,approved,,False,US,0,none
36687,25,787,3,2026-04-20 03:28:13.672950,27.78,approved,,True,DE,0,none
36688,71,556,124,2025-11-11 19:34:13.672950,27.19,approved,,False,US,0,none
36689,8,929,196,2026-05-24 00:46:13.672950,307.21,approved,,False,US,0,none
36690,26,1446,33,2026-03-06 15:25:13.672950,310.05,approved,,False,US,0,none
36691,63,259,32,2026-04-19 20:32:13.672950,42.14,approved,,False,US,0,none
36692,98,1649,145,2026-02-08 16:42:13.672950,86.95,declined,card_expired,False,US,0,none
36693,98,1763,73,2026-01-08 18:53:13.672950,218.29,approved,,False,US,0,none
36694,92,65,261,2025-12-15 23:23:13.672950,158.56,approved,,False,US,0,none
36695,16,163,277,2025-08-03 11:15:13.672950,25.54,declined,suspected_fraud,False,US,0,none
36696,86,1188,259,2026-02-23 10:36:13.672950,27.73,declined,insufficient_funds,False,US,0,none
36697,95,1702,231,2025-08-21 22:52:13.672950,30.52,approved,,False,US,0,none
36698,4,39,195,2026-03-08 22:27:13.672950,93.28,approved,,False,US,0,none
36699,33,665,293,2026-04-18 23:19:13.672950,76.91,approved,,False,US,0,none
36700,22,320,236,2026-04-24 13:00:13.672950,1556.49,approved,,False,US,0,none
36701,12,360,291,2025-12-12 03:35:13.672950,180.58,approved,,False,US,0,none
36702,58,269,33,2025-07-18 15:19:13.672950,336.64,approved,,False,US,0,none
36703,49,324,182,2025-08-20 12:27:13.672950,252.55,declined,merchant_blocked,True,CA,0,none
36704,42,326,259,2026-04-19 10:06:13.672950,163.6,approved,,False,US,0,none
36705,25,1611,176,2025-11-29 20:56:13.672950,38.78,approved,,False,US,0,none
36706,60,257,146,2026-04-16 15:44:13.672950,226.17,approved,,False,US,0,none
36707,61,200,131,2025-10-20 06:29:13.672950,179.57,approved,,True,GB,0,none
36708,48,1462,93,2025-09-30 15:06:13.672950,19.13,approved,,False,US,0,none
36709,47,610,133,2025-08-14 19:19:13.672950,6.42,approved,,False,US,0,none
36710,46,1128,9,2026-03-24 19:35:13.672950,88.64,approved,,True,DE,0,none
